Run,Assay Type,AvgSpotLen,BioProject,BioSample,BioSampleModel,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,Platform,ReleaseDate,sample_acc,Sample Name,SRA Study,isol_growth_condt,strain,num_replicons,ref_biomaterial,host_subject_id,source_material_ID,Cultivar,Ecotype,isolate
SRR9222491,WGS,146,PRJNA544527,SAMN11849500,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992700,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0034_g2,PAIRED,RANDOM,GENOMIC,249,97,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,SRS4897707,af_0058_0034_g2,SRP200548,missing,BIOML-A72,missing,missing,,,,,
SRR9222492,WGS,145,PRJNA544527,SAMN11849503,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992699,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0034_g5,PAIRED,RANDOM,GENOMIC,215,84,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,SRS4897706,af_0058_0034_g5,SRP200548,missing,BIOML-A75,missing,missing,,,,,
SRR9222493,WGS,145,PRJNA544527,SAMN11849502,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992698,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0034_g4,PAIRED,RANDOM,GENOMIC,237,93,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,SRS4897705,af_0058_0034_g4,SRP200548,missing,BIOML-A74,missing,missing,,,,,
SRR9222495,WGS,274,PRJNA544527,SAMN11849377,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,09-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992696,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bf_0095_0070_f6,PAIRED,RANDOM,GENOMIC,471,194,Streptococcus parasanguinis,ILLUMINA,2019-07-31T00:00:00Z,SRS4897703,bf_0095_0070_f6,SRP200548,missing,BIOML-A4,missing,missing,,,,,
SRR9222496,WGS,237,PRJNA544527,SAMN11849345,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,04-Jul-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992695,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0001_d12,PAIRED,RANDOM,GENOMIC,817,338,Roseburia faecis,ILLUMINA,2019-07-31T00:00:00Z,SRS4897702,aa_0143_0001_d12,SRP200548,missing,BIOML-A2,missing,missing,,,,,
SRR9222498,WGS,267,PRJNA544527,SAMN11849380,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,19-Feb-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992693,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0053_c3,PAIRED,RANDOM,GENOMIC,328,123,Streptococcus parasanguinis,ILLUMINA,2019-07-31T00:00:00Z,SRS4897700,cx_0004_0053_c3,SRP200548,missing,BIOML-A7,missing,missing,,,,,
SRR9222499,WGS,271,PRJNA544527,SAMN11849381,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,19-Feb-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992692,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0053_c4,PAIRED,RANDOM,GENOMIC,364,137,Streptococcus parasanguinis,ILLUMINA,2019-07-31T00:00:00Z,SRS4897699,cx_0004_0053_c4,SRP200548,missing,BIOML-A8,missing,missing,,,,,
SRR9222500,WGS,267,PRJNA544527,SAMN11849382,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,19-Feb-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992691,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0053_c7,PAIRED,RANDOM,GENOMIC,579,219,Streptococcus parasanguinis,ILLUMINA,2019-07-31T00:00:00Z,SRS4897698,cx_0004_0053_c7,SRP200548,missing,BIOML-A9,missing,missing,,,,,
SRR9222503,WGS,285,PRJNA544527,SAMN11849385,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,19-Feb-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992688,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0053_f7,PAIRED,RANDOM,GENOMIC,1107,439,Streptococcus parasanguinis,ILLUMINA,2019-07-31T00:00:00Z,SRS4897693,cx_0004_0053_f7,SRP200548,missing,BIOML-A12,missing,missing,,,,,
SRR9222504,WGS,269,PRJNA544527,SAMN11849337,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992687,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0071_h2-BIS,PAIRED,RANDOM,GENOMIC,318,140,Pseudoflavonifractor sp. BIOML-A13,ILLUMINA,2019-07-31T00:00:00Z,SRS4897695,af_0058_0071_h2-BIS,SRP200548,missing,BIOML-A13,missing,missing,,,,,
SRR9222509,WGS,274,PRJNA544527,SAMN11849340,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992682,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0083_b2,PAIRED,RANDOM,GENOMIC,262,113,Pseudoflavonifractor sp. BIOML-A16,ILLUMINA,2019-07-31T00:00:00Z,SRS4897689,af_0058_0083_b2,SRP200548,missing,BIOML-A16,missing,missing,,,,,
SRR9222510,WGS,146,PRJNA544527,SAMN11849538,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992681,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0035_a5,PAIRED,RANDOM,GENOMIC,175,70,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,SRS4897688,am_0171_0035_a5,SRP200548,missing,BIOML-A110,missing,missing,,,,,
SRR9222511,WGS,274,PRJNA544527,SAMN11849255,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992680,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0044_a3,PAIRED,RANDOM,GENOMIC,2133,815,Parabacteroides merdae,ILLUMINA,2019-07-31T00:00:00Z,SRS4897687,af_0058_0044_a3,SRP200548,missing,BIOML-A1,missing,missing,,,,,
SRR9222512,WGS,274,PRJNA544527,SAMN11849254,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,04-Jul-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992679,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0055_h7,PAIRED,RANDOM,GENOMIC,268,109,Parabacteroides goldsteinii,ILLUMINA,2019-07-31T00:00:00Z,SRS4897686,aa_0143_0055_h7,SRP200548,missing,BIOML-A11,missing,missing,,,,,
SRR9222513,WGS,266,PRJNA544527,SAMN11849285,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,17-Mar-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992678,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0052_0079_a1,PAIRED,RANDOM,GENOMIC,664,269,Parasutterella excrementihominis,ILLUMINA,2019-07-31T00:00:00Z,SRS4897685,am_0052_0079_a1,SRP200548,missing,BIOML-A1,missing,missing,,,,,
SRR9224004,WGS,193,PRJNA544527,SAMN11950311,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,31-Jul-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994839,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,an-0040_MG,PAIRED,RANDOM,METAGENOMIC,1257,766,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899766,an-0040_MG,SRP200548,,,,,an,an-0040_MG,,,
SRR9224006,WGS,191,PRJNA544527,SAMN11950313,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Aug-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994837,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,an-0042_MG,PAIRED,RANDOM,METAGENOMIC,1160,710,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899764,an-0042_MG,SRP200548,,,,,an,an-0042_MG,,,
SRR9224007,WGS,190,PRJNA544527,SAMN11950488,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,05-Oct-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994836,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,ca-0001_MG,PAIRED,RANDOM,METAGENOMIC,5104,3303,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899763,ca-0001_MG,SRP200548,,,,,ca,ca-0001_MG,,,
SRR9224009,WGS,193,PRJNA544527,SAMN11950484,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,30-Sep-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994834,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,by-0002_MG,PAIRED,RANDOM,METAGENOMIC,1558,1017,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899761,by-0002_MG,SRP200548,,,,,by,by-0002_MG,,,
SRR9224014,WGS,192,PRJNA544527,SAMN11950481,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,10-Nov-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994829,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,bw-0033_MG,PAIRED,RANDOM,METAGENOMIC,3908,2543,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899756,bw-0033_MG,SRP200548,,,,,bw,bw-0033_MG,,,
SRR9224016,WGS,190,PRJNA544527,SAMN11950483,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,15-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994827,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,bx-0057_MG,PAIRED,RANDOM,METAGENOMIC,3206,2099,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899755,bx-0057_MG,SRP200548,,,,,bx,bx-0057_MG,,,
SRR9224017,WGS,191,PRJNA544527,SAMN11950369,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,26-Jan-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994826,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0029_MG,PAIRED,RANDOM,METAGENOMIC,1571,910,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899753,ao-0029_MG,SRP200548,,,,,ao,ao-0029_MG,,,
SRR9224018,WGS,191,PRJNA544527,SAMN11950368,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,24-Jan-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994825,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0028_MG,PAIRED,RANDOM,METAGENOMIC,1522,883,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899751,ao-0028_MG,SRP200548,,,,,ao,ao-0028_MG,,,
SRR9224020,WGS,194,PRJNA544527,SAMN11950360,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,07-Jan-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994823,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0013_MG,PAIRED,RANDOM,METAGENOMIC,1651,939,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899750,ao-0013_MG,SRP200548,,,,,ao,ao-0013_MG,,,
SRR9224022,WGS,192,PRJNA544527,SAMN11950362,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,08-Jan-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994821,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0015_MG,PAIRED,RANDOM,METAGENOMIC,1107,633,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899749,ao-0015_MG,SRP200548,,,,,ao,ao-0015_MG,,,
SRR9224023,WGS,192,PRJNA544527,SAMN11950365,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,21-Jan-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994820,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0025_MG,PAIRED,RANDOM,METAGENOMIC,1186,668,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899747,ao-0025_MG,SRP200548,,,,,ao,ao-0025_MG,,,
SRR9224028,WGS,192,PRJNA544527,SAMN11950079,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,03-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994815,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,al-0002_MG,PAIRED,RANDOM,METAGENOMIC,4277,2734,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899742,al-0002_MG,SRP200548,,,,,al,al-0002_MG,,,
SRR9224030,WGS,188,PRJNA544527,SAMN11950071,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,07-Nov-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994813,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,ah-0002_MG,PAIRED,RANDOM,METAGENOMIC,5408,3584,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899739,ah-0002_MG,SRP200548,,,,,ah,ah-0002_MG,,,
SRR9224032,WGS,187,PRJNA544527,SAMN11950073,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,03-Nov-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994811,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,ai-0002_MG,PAIRED,RANDOM,METAGENOMIC,3912,2585,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899738,ai-0002_MG,SRP200548,,,,,ai,ai-0002_MG,,,
SRR9224034,WGS,193,PRJNA544527,SAMN11950075,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,03-Nov-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994809,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,aj-0001_MG,PAIRED,RANDOM,METAGENOMIC,4771,3076,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899736,aj-0001_MG,SRP200548,,,,,aj,aj-0001_MG,,,
SRR9224037,WGS,188,PRJNA544527,SAMN11950153,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,07-Jul-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994806,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,am-0091_MG,PAIRED,RANDOM,METAGENOMIC,1064,635,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899732,am-0091_MG,SRP200548,,,,,am,am-0091_MG,,,
SRR9224039,WGS,199,PRJNA544527,SAMN11950540,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,25-Apr-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994804,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,da-0044_MG,PAIRED,RANDOM,METAGENOMIC,1533,928,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899731,da-0044_MG,SRP200548,,,,,da,da-0044_MG,,,
SRR9224042,WGS,198,PRJNA544527,SAMN11950536,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,18-May-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994801,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,cy-0037_MG,PAIRED,RANDOM,METAGENOMIC,1519,923,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899728,cy-0037_MG,SRP200548,,,,,cy,cy-0037_MG,,,
SRR9224043,WGS,199,PRJNA544527,SAMN11950537,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,20-Feb-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994800,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,cz-0001_MG,PAIRED,RANDOM,METAGENOMIC,1297,797,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899726,cz-0001_MG,SRP200548,,,,,cz,cz-0001_MG,,,
SRR9224044,WGS,199,PRJNA544527,SAMN11950530,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,12-Mar-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994799,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,cw-0035_MG,PAIRED,RANDOM,METAGENOMIC,2054,1254,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899727,cw-0035_MG,SRP200548,,,,,cw,cw-0035_MG,,,
SRR9224048,WGS,199,PRJNA544527,SAMN11950538,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,05-May-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994795,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,cz-0039_MG,PAIRED,RANDOM,METAGENOMIC,1183,728,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899721,cz-0039_MG,SRP200548,,,,,cz,cz-0039_MG,,,
SRR9224050,WGS,190,PRJNA544527,SAMN11950445,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,13-Sep-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994793,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,az-0036_MG,PAIRED,RANDOM,METAGENOMIC,3401,2240,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899720,az-0036_MG,SRP200548,,,,,az,az-0036_MG,,,
SRR9224052,WGS,199,PRJNA544527,SAMN11950548,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,26-May-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994791,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,de-0031_MG,PAIRED,RANDOM,METAGENOMIC,1539,945,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899716,de-0031_MG,SRP200548,,,,,de,de-0031_MG,,,
SRR9224053,WGS,186,PRJNA544527,SAMN11950228,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994790,USA,North America,USA:Boston,Homo sapiens,Illumina HiSeq 2500,42.36 N 71.06 W,am-0171_MG,PAIRED,RANDOM,METAGENOMIC,1728,1044,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,SRS4899718,am-0171_MG,SRP200548,,,,,am,am-0171_MG,,,
